日付,米ドル,英ポンド,ユーロ,カナダドル,スイスフラン,スウェーデンクローネ,デンマーククローネ,ノルウェークローネ,オーストラリアドル,ニュージーランドドル,南アフリカランド,バーレーンディナール,香港ドル,インドルピー,フィリピンペソ,シンガポールドル,タイバーツ,クウェートディナール,サウジアラビアリアル,UAEディルハム,メキシコペソ,インドネシアルピア,台湾ドル
2020/6/23,106.97,133.56,120.54,79.17,112.93,11.43,16.17,11.16,74.07,69.34,6.19,283.74,13.8,1.41,2.13,76.85,3.45,347.64,28.51,29.12,4.77,0.76,3.62
2020/6/24,106.53,133.48,120.55,78.68,112.79,11.5,16.18,11.22,74.04,69.27,6.2,282.5,13.75,1.41,2.13,76.66,3.45,346.44,28.4,29.01,4.77,0.75,3.61
2020/6/25,107.05,133.02,120.52,78.57,112.92,11.44,16.17,11.08,73.55,68.69,6.16,283.88,13.81,1.42,2.14,76.9,3.47,348.36,28.54,29.15,4.71,0.76,3.62
2020/6/26,107.13,133.0,120.11,78.51,112.9,11.49,16.11,11.08,73.59,68.76,6.24,283.34,13.82,1.42,2.14,76.99,3.47,348.28,28.56,29.16,4.71,0.76,3.63
2020/6/29,107.24,132.44,120.38,78.44,113.16,11.49,16.15,11.05,73.63,68.82,6.2,284.38,13.84,1.42,2.15,76.97,3.47,348.63,28.59,29.2,4.66,0.76,3.63
2020/6/30,107.74,132.48,121.05,78.83,113.22,11.53,16.25,11.13,73.88,69.14,6.23,285.71,13.9,1.43,2.17,77.32,3.49,350.15,28.73,29.34,4.66,0.76,3.66
2020/7/1,108.11,133.88,121.41,79.67,114.09,11.6,16.29,11.23,74.68,69.76,6.23,286.69,13.95,1.43,2.17,77.56,3.49,351.23,28.83,29.44,4.7,0.76,3.67
2020/7/2,107.48,134.0,120.89,79.06,113.58,11.54,16.23,11.29,74.31,69.64,6.31,285.02,13.87,1.43,2.16,77.08,3.47,349.07,28.66,29.26,4.73,0.76,3.65
2020/7/3,107.5,133.95,120.79,79.21,113.64,11.53,16.21,11.28,74.36,69.95,6.33,285.07,13.87,1.44,2.16,77.06,3.45,349.14,28.66,29.27,4.78,0.75,3.65
2020/7/6,107.66,134.34,121.23,79.41,114.0,11.57,16.27,11.38,74.8,70.44,6.32,285.49,13.89,1.44,2.17,77.28,3.46,349.89,28.7,29.31,4.82,0.75,3.66
2020/7/7,107.33,134.29,121.55,79.35,114.01,11.64,16.32,11.47,75.01,70.6,6.34,284.77,13.85,1.44,2.18,77.18,3.46,348.81,28.62,29.22,4.82,0.74,3.65
2020/7/8,107.7,135.15,121.37,79.13,114.19,11.62,16.29,11.35,74.66,70.45,6.27,285.75,13.9,1.44,2.17,77.13,3.44,350.02,28.72,29.32,4.72,0.75,3.65
2020/7/9,107.31,135.38,121.63,79.4,114.34,11.69,16.32,11.43,74.92,70.56,6.34,284.72,13.85,1.43,2.17,77.16,3.45,348.75,28.62,29.22,4.73,0.75,3.65
2020/7/10,107.1,134.86,120.71,78.75,113.78,11.57,16.21,11.28,74.37,70.18,6.35,284.16,13.82,1.43,2.17,76.86,3.43,348.07,28.56,29.16,4.72,0.75,3.64
2020/7/13,106.84,134.98,120.88,78.65,113.61,11.62,16.23,11.32,74.24,70.26,6.36,283.47,13.78,1.43,2.16,76.89,3.42,347.22,28.49,29.09,4.75,0.74,3.62
2020/7/14,107.25,134.55,121.69,78.75,113.84,11.66,16.35,11.35,74.37,70.01,6.36,284.33,13.84,1.43,2.17,77.09,3.41,348.55,28.6,29.2,4.72,0.75,3.64
2020/7/15,107.3,134.92,122.41,78.9,114.14,11.81,16.44,11.45,74.97,70.23,6.44,284.46,13.84,1.42,2.17,77.16,3.41,348.72,28.61,29.22,4.79,0.75,3.64
2020/7/16,106.99,134.51,122.13,79.21,113.2,11.78,16.4,11.49,74.83,70.19,6.45,283.64,13.8,1.43,2.16,76.96,3.39,347.71,28.53,29.13,4.79,0.73,3.63
2020/7/17,107.28,134.8,122.1,79.02,113.46,11.82,16.4,11.53,74.88,70.25,6.41,284.41,13.84,1.43,2.17,77.09,3.38,348.65,28.61,29.2,4.79,0.74,3.65
2020/7/20,107.53,134.89,122.8,79.14,114.41,11.89,16.5,11.55,75.14,70.41,6.44,285.3,13.87,1.44,2.18,77.37,3.39,349.46,28.67,29.28,4.77,0.74,3.65
2020/7/21,107.23,135.85,122.84,79.31,114.21,11.96,16.5,11.65,75.34,70.55,6.46,284.35,13.83,1.44,2.17,77.21,3.37,348.49,28.59,29.19,4.77,0.73,3.64
2020/7/22,106.9,136.13,123.3,79.5,114.63,12.05,16.57,11.74,76.25,71.04,6.51,283.55,13.79,1.44,2.17,77.27,3.39,348.21,28.51,29.11,4.8,0.73,3.63
2020/7/27,105.82,135.65,123.69,79.0,115.1,12.02,16.62,11.62,75.32,70.47,6.36,280.99,13.65,1.42,2.15,76.63,3.35,344.92,28.22,28.81,4.76,0.73,3.59
2020/7/28,105.35,135.74,123.94,78.94,114.54,12.08,16.66,11.61,75.33,70.41,6.43,279.44,13.59,1.41,2.14,76.51,3.35,344.73,28.09,28.68,4.8,0.73,3.6
2020/7/29,105.14,135.95,123.2,78.6,114.49,11.98,16.56,11.53,75.36,70.08,6.38,278.96,13.57,1.41,2.14,76.27,3.34,343.71,28.03,28.63,4.8,0.73,3.59
2020/7/30,105.11,136.49,123.78,78.76,115.15,12.03,16.63,11.62,75.48,70.02,6.35,278.73,13.56,1.4,2.14,76.5,3.34,344.06,28.02,28.62,4.79,0.73,3.59
2020/7/31,104.61,137.22,124.12,77.9,115.15,12.05,16.68,11.55,75.41,70.01,6.25,277.41,13.5,1.4,2.13,76.27,3.34,342.87,27.89,28.48,4.75,0.72,3.57
2020/8/3,106.17,138.83,124.78,79.17,115.94,12.07,16.76,11.63,75.72,70.33,6.22,281.99,13.7,1.42,2.16,77.18,3.4,347.3,28.31,28.91,4.76,0.73,3.62
2020/8/4,106.13,138.73,124.76,79.24,115.53,12.13,16.75,11.61,75.5,70.22,6.17,281.59,13.69,1.41,2.16,77.1,3.4,346.83,28.3,28.89,4.68,0.73,3.61
2020/8/5,105.63,138.16,124.72,79.44,115.67,12.11,16.74,11.62,75.74,70.17,6.08,280.26,13.63,1.41,2.15,76.97,3.4,345.08,28.17,28.76,4.67,0.73,3.6
2020/8/6,105.54,138.7,125.44,79.61,116.28,12.22,16.84,11.82,76.12,70.27,6.12,280.02,13.62,1.41,2.15,77.13,3.41,345.35,28.15,28.74,4.73,0.73,3.6
2020/8/7,105.59,138.72,125.37,79.27,115.96,12.14,16.83,11.77,76.38,70.59,6.06,280.15,13.62,1.41,2.15,77.12,3.4,345.86,28.16,28.75,4.72,0.72,3.59
2020/8/11,106.18,138.71,124.5,79.51,115.8,12.11,16.72,11.73,75.9,69.94,6.0,281.72,13.7,1.42,2.16,77.24,3.41,347.22,28.32,28.91,4.73,0.73,3.6
2020/8/12,106.59,139.08,125.07,80.03,116.16,12.16,16.79,11.81,76.06,69.99,6.07,282.66,13.75,1.43,2.18,77.56,3.42,348.68,28.42,29.02,4.75,0.73,3.62
2020/8/13,106.68,139.35,125.96,80.56,117.09,12.3,16.91,11.96,76.53,70.29,6.12,282.9,13.76,1.43,2.18,77.81,3.44,348.63,28.45,29.05,4.77,0.73,3.63
2020/8/14,106.98,139.75,126.34,80.88,117.57,12.3,16.96,12.04,76.42,69.98,6.14,283.84,13.8,1.43,2.19,77.92,3.45,349.72,28.53,29.13,4.82,0.73,3.64
2020/8/17,106.52,139.51,126.15,80.31,117.15,12.26,16.94,11.99,76.53,69.59,6.14,282.62,13.74,1.42,2.18,77.73,3.43,348.45,28.41,29.0,4.85,0.72,3.62
2020/8/18,105.78,138.85,125.74,80.07,116.78,12.2,16.89,11.98,76.39,69.41,6.04,280.66,13.65,1.42,2.18,77.36,3.4,346.03,28.21,28.8,4.78,0.72,3.6
2020/8/19,105.18,139.35,125.63,79.89,116.43,12.16,16.87,11.9,76.21,69.44,6.07,279.07,13.57,1.41,2.17,77.1,3.38,344.51,28.05,28.64,4.75,0.71,3.58
2020/8/20,106.1,139.09,125.68,80.27,115.96,12.2,16.88,11.91,76.24,69.64,6.15,281.51,13.69,1.42,2.18,77.46,3.38,347.3,28.29,28.89,4.79,0.72,3.61
2020/8/21,105.7,139.86,125.5,80.26,116.5,12.16,16.86,11.87,76.2,69.09,6.13,280.45,13.64,1.41,2.17,77.36,3.36,345.65,28.18,28.77,4.79,0.72,3.59
2020/8/24,105.8,138.48,124.8,80.29,115.97,12.03,16.76,11.75,75.78,69.17,6.18,280.71,13.65,1.41,2.18,77.14,3.36,346.54,28.21,28.81,4.82,0.72,3.6
2020/8/25,106.01,138.62,125.06,80.09,116.35,12.07,16.8,11.77,76.07,69.2,6.26,281.27,13.68,1.43,2.19,77.41,3.37,346.89,28.27,28.86,4.82,0.72,3.61
2020/8/26,106.45,139.91,125.93,80.83,117.18,12.16,16.92,11.88,76.63,69.79,6.34,282.29,13.73,1.44,2.19,77.81,3.39,347.99,28.39,28.98,4.86,0.73,3.62
2020/8/27,105.94,139.99,125.39,80.57,116.66,12.15,16.85,11.94,76.72,70.31,6.29,281.08,13.67,1.43,2.18,77.6,3.39,346.66,28.25,28.85,4.83,0.72,3.61
2020/8/28,106.65,140.76,126.05,81.2,117.29,12.21,16.93,11.96,77.41,70.79,6.26,282.82,13.76,1.44,2.2,78.05,3.41,349.1,28.44,29.04,4.82,0.73,3.63
2020/8/31,105.39,140.67,125.49,80.49,116.63,12.22,16.87,12.01,77.54,70.99,6.37,279.62,13.6,1.44,2.18,77.61,3.39,345.2,28.1,28.7,4.84,0.72,3.59
2020/9/1,105.9,141.49,126.43,81.24,117.11,12.24,16.99,12.13,78.01,71.29,6.26,280.98,13.66,1.44,2.19,77.86,3.41,346.99,28.24,28.83,4.83,0.73,3.6
2020/9/2,106.02,141.91,126.25,81.18,116.38,12.19,16.96,12.09,78.06,71.71,6.37,281.29,13.68,1.45,2.18,77.89,3.4,347.15,28.27,28.87,4.86,0.73,3.61
2020/9/3,106.23,141.64,125.7,81.35,116.38,12.17,16.89,11.99,77.85,71.84,6.32,281.85,13.71,1.45,2.19,77.93,3.39,348.07,28.32,28.92,4.88,0.72,3.62
2020/9/4,106.17,140.99,125.83,80.92,116.75,12.17,16.92,11.91,77.2,71.2,6.35,281.69,13.7,1.45,2.18,77.81,3.39,347.3,28.31,28.91,4.9,0.72,3.62
2020/9/7,106.39,140.97,125.9,81.36,116.45,12.17,16.92,11.92,77.53,71.41,6.41,282.28,13.73,1.45,2.19,77.92,3.39,348.02,28.37,28.97,4.94,0.72,3.63
2020/9/8,106.31,139.82,125.52,81.1,115.86,12.1,16.87,11.87,77.36,71.13,6.36,282.06,13.72,1.45,2.19,77.73,3.38,347.65,28.34,28.95,4.92,0.72,3.62
2020/9/9,105.97,137.35,124.77,80.08,115.41,12.0,16.76,11.58,76.45,70.16,6.24,281.01,13.67,1.44,2.18,77.29,3.38,346.53,28.25,28.85,4.85,0.72,3.62
2020/9/10,106.22,137.99,125.44,80.7,116.48,12.15,16.86,11.78,77.19,70.92,6.39,281.68,13.7,1.45,2.19,77.72,3.4,347.35,28.32,28.92,4.96,0.72,3.63
2020/9/11,106.16,135.91,125.62,80.5,116.67,12.12,16.89,11.73,77.19,70.7,6.3,281.59,13.7,1.45,2.19,77.57,3.39,347.27,28.3,28.91,4.96,0.72,3.62
2020/9/14,106.16,135.88,125.63,80.48,116.72,12.1,16.89,11.74,77.22,70.9,6.34,281.59,13.7,1.45,2.19,77.64,3.39,347.38,28.3,28.91,4.99,0.71,3.62
2020/9/15,105.74,135.75,125.46,80.2,116.39,12.05,16.87,11.68,76.92,70.78,6.34,280.48,13.64,1.44,2.18,77.52,3.38,345.56,28.19,28.79,5.01,0.71,3.62
2020/9/16,105.37,135.75,124.67,79.84,115.91,11.97,16.76,11.64,76.86,70.7,6.4,279.42,13.6,1.43,2.18,77.38,3.38,344.8,28.09,28.68,4.98,0.71,3.61
2020/9/17,105.06,135.92,123.73,79.55,115.18,11.9,16.63,11.59,76.41,70.55,6.44,278.67,13.56,1.43,2.17,77.25,3.38,343.9,28.01,28.61,5.0,0.71,3.6
2020/9/18,104.84,136.11,124.27,79.69,115.42,11.95,16.7,11.59,76.71,70.95,6.48,278.09,13.53,1.43,2.16,77.29,3.37,342.95,27.95,28.55,5.02,0.71,3.6
2020/9/23,105.1,133.72,122.78,78.97,114.09,11.76,16.5,11.2,75.07,69.54,6.25,278.78,13.56,1.43,2.17,76.89,3.34,343.69,28.02,28.62,4.83,0.71,3.62
2020/9/24,105.43,134.17,123.06,78.79,114.3,11.71,16.53,11.1,74.57,69.04,6.16,279.66,13.6,1.43,2.17,76.83,3.34,344.43,28.11,28.7,4.71,0.71,3.61
2020/9/25,105.57,134.65,123.15,79.06,113.86,11.6,16.55,11.11,74.43,69.14,6.24,279.88,13.62,1.44,2.18,76.74,3.35,344.77,28.15,28.74,4.77,0.71,3.61
2020/9/28,105.36,134.41,122.48,78.64,113.39,11.54,16.45,11.01,74.18,68.96,6.16,279.4,13.59,1.43,2.17,76.54,3.33,344.09,28.09,28.69,4.7,0.71,3.6
2020/9/29,105.36,135.63,123.06,78.82,114.04,11.66,16.53,11.14,74.68,69.17,6.19,279.47,13.59,1.43,2.18,76.83,3.33,344.09,28.09,28.69,4.71,0.71,3.62
2020/9/30,105.81,136.01,124.16,79.02,115.05,11.8,16.68,11.24,75.51,69.83,6.24,280.59,13.65,1.44,2.19,77.34,3.34,345.33,28.21,28.81,4.73,0.71,3.65
2020/10/1,105.55,136.39,123.69,79.31,114.57,11.79,16.61,11.31,75.58,69.91,6.3,279.83,13.62,1.44,2.18,77.33,3.34,344.71,28.14,28.74,4.78,0.71,3.65
2020/10/2,105.57,135.98,123.89,79.38,114.81,11.82,16.65,11.32,75.69,70.1,6.36,279.88,13.62,1.44,2.18,77.42,3.35,344.55,28.15,28.74,4.82,0.71,3.65
2020/10/5,105.6,136.68,123.82,79.47,115.07,11.85,16.64,11.36,75.84,70.2,6.43,280.11,13.63,1.44,2.18,77.5,3.35,344.99,28.15,28.75,4.89,0.71,3.65
2020/10/6,105.66,137.26,124.56,79.7,115.5,11.89,16.74,11.49,75.96,70.29,6.39,280.27,13.63,1.45,2.18,77.73,3.38,345.18,28.17,28.77,4.94,0.71,3.68
2020/10/7,105.7,136.1,124.01,79.26,115.12,11.79,16.67,11.29,75.09,69.56,6.32,280.37,13.64,1.44,2.18,77.57,3.37,345.31,28.18,28.78,4.87,0.72,3.67
2020/10/8,106.07,137.11,124.8,80.02,115.67,11.95,16.77,11.41,75.63,69.54,6.38,281.35,13.69,1.45,2.19,78.04,3.4,346.29,28.28,28.88,4.94,0.72,3.7
2020/10/9,105.98,137.15,124.62,80.32,115.6,11.96,16.75,11.45,76.0,69.88,6.4,281.11,13.67,1.45,2.19,78.06,3.4,346.0,28.25,28.86,4.97,0.72,3.7
2020/10/12,105.64,137.6,124.76,80.4,115.96,12.0,16.77,11.54,76.26,70.31,6.4,280.21,13.63,1.45,2.18,77.97,3.4,344.67,28.16,28.76,4.99,0.72,3.68
2020/10/13,105.37,137.49,124.3,80.24,115.8,11.95,16.71,11.49,75.67,69.88,6.37,279.5,13.6,1.44,2.17,77.56,3.38,344.57,28.09,28.69,4.94,0.72,3.68
2020/10/14,105.43,136.42,123.85,80.24,115.22,11.94,16.64,11.42,75.58,70.21,6.4,279.66,13.6,1.44,2.17,77.58,3.38,344.43,28.11,28.7,4.94,0.72,3.67
2020/10/15,105.26,137.05,123.62,80.01,115.24,11.93,16.61,11.38,75.11,70.0,6.37,279.2,13.58,1.44,2.17,77.54,3.37,344.1,28.06,28.66,4.93,0.72,3.66
2020/10/16,105.35,135.91,123.36,79.66,115.16,11.86,16.57,11.24,74.59,69.47,6.33,279.44,13.59,1.44,2.17,77.45,3.38,344.17,28.09,28.68,4.94,0.72,3.67
2020/10/19,105.4,136.38,123.55,79.99,115.18,11.93,16.6,11.27,74.79,69.81,6.38,279.58,13.6,1.44,2.17,77.65,3.38,344.56,28.1,28.7,4.99,0.72,3.66
2020/10/20,105.59,136.79,124.31,80.07,116.03,11.97,16.71,11.32,74.49,69.64,6.39,280.01,13.62,1.44,2.18,77.81,3.39,345.29,28.15,28.75,4.98,0.72,3.68
2020/10/21,105.41,136.6,124.71,80.39,116.31,12.06,16.76,11.38,74.45,69.5,6.4,279.6,13.6,1.44,2.17,77.71,3.38,344.7,28.11,28.7,5.0,0.72,3.68
2020/10/22,104.62,137.46,123.9,79.47,115.4,11.95,16.65,11.32,74.3,69.52,6.4,277.51,13.5,1.42,2.15,77.17,3.35,342.23,27.9,28.49,4.94,0.72,3.65
2020/10/23,104.74,136.9,123.57,79.63,115.37,11.93,16.61,11.31,74.59,69.87,6.47,277.9,13.52,1.42,2.16,77.19,3.35,342.96,27.93,28.52,4.99,0.72,3.65
2020/10/26,104.68,136.61,123.98,79.64,115.72,11.96,16.66,11.32,74.64,70.0,6.46,277.59,13.51,1.42,2.16,77.12,3.35,342.65,27.91,28.5,5.01,0.71,3.66
2020/10/27,104.77,136.37,123.82,79.37,115.49,11.99,16.64,11.35,74.66,70.02,6.48,277.83,13.52,1.42,2.17,77.09,3.36,342.72,27.94,28.53,5.0,0.72,3.66
2020/10/28,104.47,136.2,123.07,79.2,114.94,11.96,16.54,11.37,74.42,69.96,6.45,277.18,13.48,1.42,2.16,76.75,3.35,341.96,27.86,28.45,4.97,0.71,3.66
2020/10/29,104.4,135.69,122.67,78.44,114.67,11.81,16.48,11.17,73.75,69.45,6.39,276.92,13.47,1.41,2.16,76.51,3.34,341.51,27.84,28.42,4.92,0.71,3.65
2020/10/30,104.6,135.22,122.14,78.54,114.28,11.72,16.4,10.97,73.6,69.28,6.4,277.45,13.49,1.41,2.16,76.55,3.35,342.17,27.89,28.48,4.89,0.72,3.66
2020/11/2,104.76,135.37,121.96,78.42,114.22,11.76,16.38,10.94,73.32,69.07,6.43,277.95,13.51,1.41,2.16,76.57,3.36,342.69,27.93,28.52,4.91,0.72,3.66
2020/11/4,104.54,136.3,122.41,79.47,114.51,11.81,16.44,11.11,74.81,70.06,6.51,277.22,13.48,1.4,2.16,76.77,3.37,341.75,27.87,28.46,4.93,0.72,3.65
2020/11/5,104.3,135.17,122.34,79.41,114.44,11.87,16.43,11.19,74.75,69.84,6.59,276.66,13.45,1.4,2.16,76.78,3.36,340.74,27.81,28.4,4.97,0.72,3.65
2020/11/6,103.69,136.06,122.46,79.31,114.59,11.9,16.44,11.28,75.27,70.2,6.61,275.04,13.37,1.4,2.15,76.72,3.37,339.63,27.65,28.23,4.99,0.72,3.63
2020/11/9,103.34,136.18,122.81,79.32,114.82,11.98,16.48,11.32,75.13,70.23,6.64,274.04,13.33,1.4,2.14,76.74,3.39,338.49,27.56,28.13,5.04,0.73,3.62
2020/11/10,105.18,138.48,124.22,80.8,115.11,12.18,16.69,11.62,76.57,71.81,6.83,278.99,13.57,1.42,2.18,78.08,3.45,344.29,28.05,28.64,5.16,0.75,3.68
2020/11/11,105.13,139.39,124.25,80.61,114.96,12.2,16.69,11.68,76.52,71.82,6.74,278.79,13.56,1.42,2.18,78.03,3.47,344.35,28.03,28.62,5.17,0.75,3.68
2020/11/12,105.43,139.43,124.18,80.69,115.01,12.21,16.68,11.61,76.76,72.66,6.75,279.58,13.6,1.42,2.17,78.13,3.48,345.33,28.11,28.71,5.15,0.75,3.7
2020/11/13,104.98,137.71,123.94,79.83,114.83,12.15,16.65,11.44,75.91,71.75,6.71,278.54,13.54,1.41,2.17,77.85,3.48,343.86,27.99,28.58,5.09,0.74,3.68
2020/11/16,104.69,138.34,123.93,79.82,114.77,12.07,16.64,11.46,76.31,71.95,6.76,277.62,13.5,1.4,2.17,77.77,3.47,342.91,27.91,28.5,5.14,0.74,3.67
2020/11/17,104.46,138.06,123.91,79.91,114.55,12.12,16.64,11.52,76.48,72.17,6.83,277.08,13.47,1.41,2.17,77.69,3.47,341.93,27.85,28.44,5.16,0.74,3.67
2020/11/18,104.09,137.9,123.41,79.36,114.21,12.05,16.57,11.47,75.76,71.65,6.77,276.03,13.43,1.4,2.16,77.5,3.45,340.94,27.75,28.34,5.13,0.74,3.65
2020/11/19,103.85,137.47,122.96,79.32,113.9,12.07,16.5,11.5,75.77,71.72,6.71,275.39,13.4,1.4,2.15,77.33,3.42,339.93,27.69,28.28,5.1,0.74,3.64
2020/11/20,103.89,137.71,123.33,79.41,114.1,12.08,16.55,11.53,75.62,71.81,6.73,275.5,13.4,1.4,2.15,77.24,3.43,340.29,27.7,28.29,5.13,0.73,3.64
2020/11/24,104.59,139.35,123.8,80.07,114.61,12.12,16.63,11.59,76.33,72.48,6.8,277.35,13.49,1.41,2.17,77.85,3.45,342.58,27.89,28.48,5.2,0.74,3.66
2020/11/25,104.51,139.66,124.3,80.42,114.77,12.25,16.7,11.75,76.95,72.89,6.88,277.21,13.48,1.41,2.17,77.91,3.45,342.32,27.87,28.46,5.22,0.74,3.67
2020/11/26,104.34,139.69,124.4,80.23,114.96,12.28,16.71,11.82,76.84,73.1,6.9,276.69,13.46,1.42,2.17,77.9,3.44,341.76,27.82,28.41,5.22,0.74,3.66
2020/11/27,104.15,139.07,124.02,79.97,114.92,12.21,16.67,11.73,76.63,72.98,6.85,276.26,13.44,1.41,2.17,77.79,3.44,340.92,27.77,28.36,5.2,0.74,3.65
2020/11/30,103.89,138.52,124.36,79.95,114.97,12.23,16.71,11.76,76.89,73.13,6.82,275.64,13.4,1.41,2.16,77.69,3.43,340.07,27.7,28.29,5.19,0.74,3.64
2020/12/1,104.28,139.13,124.54,80.33,114.85,12.18,16.73,11.75,76.73,73.27,6.76,276.6,13.45,1.41,2.17,77.87,3.44,341.57,27.8,28.39,5.18,0.74,3.66
2020/12/2,104.36,140.0,125.94,80.67,115.99,12.3,16.92,11.85,77.09,73.75,6.83,276.82,13.46,1.42,2.17,78.07,3.45,341.83,27.83,28.42,5.21,0.74,3.66
2020/12/3,104.5,139.56,126.52,80.87,116.73,12.34,17.0,11.87,77.34,73.77,6.83,277.19,13.48,1.42,2.18,78.09,3.46,342.29,27.86,28.45,5.22,0.74,3.68
2020/12/4,103.83,139.8,126.13,80.7,116.62,12.3,16.95,11.85,77.24,73.48,6.84,275.41,13.4,1.41,2.16,77.84,3.44,340.09,27.68,28.27,5.22,0.74,3.66
2020/12/7,104.11,139.78,126.29,81.47,116.82,12.32,16.97,11.82,77.35,73.32,6.85,276.15,13.43,1.41,2.17,78.05,3.45,341.01,27.76,28.35,5.26,0.74,3.69
2020/12/8,104.06,138.92,125.98,81.26,116.75,12.38,16.92,11.89,77.15,73.26,6.87,275.95,13.43,1.41,2.16,77.81,3.45,340.62,27.74,28.33,5.23,0.74,3.68
2020/12/9,104.16,139.32,126.17,81.29,117.19,12.3,16.95,11.9,77.25,73.39,6.96,276.21,13.44,1.41,2.16,77.89,3.47,341.17,27.77,28.36,5.26,0.74,3.69
2020/12/10,104.29,139.54,126.0,81.36,117.27,12.29,16.93,11.8,77.63,73.23,6.98,276.63,13.45,1.42,2.17,78.01,3.47,342.38,27.8,28.4,5.25,0.74,3.69
2020/12/11,104.03,138.31,126.31,81.6,117.39,12.32,16.96,11.86,78.32,73.76,6.94,275.87,13.42,1.41,2.17,77.93,3.47,340.75,27.74,28.32,5.2,0.74,3.69
2020/12/14,104.05,138.4,126.1,81.51,117.02,12.3,16.94,11.82,78.37,73.68,6.9,275.92,13.42,1.41,2.16,77.91,3.46,341.71,27.74,28.33,5.17,0.74,3.69
2020/12/15,104.12,138.85,126.57,81.62,117.46,12.4,17.01,11.93,78.49,73.77,6.93,276.11,13.43,1.41,2.17,78.12,3.46,341.04,27.76,28.35,5.15,0.74,3.7
2020/12/16,103.73,139.38,126.03,81.6,117.09,12.36,16.94,11.89,78.31,73.5,6.96,275.15,13.38,1.41,2.16,77.85,3.46,339.76,27.66,28.24,5.2,0.74,3.69
2020/12/17,103.44,139.65,126.09,81.14,116.8,12.38,16.95,11.93,78.34,73.55,6.99,274.38,13.34,1.41,2.15,77.84,3.44,339.04,27.58,28.17,5.21,0.73,3.68
2020/12/18,103.26,140.02,126.51,81.04,116.69,12.47,17.01,12.04,78.59,73.78,7.05,273.9,13.32,1.41,2.15,77.85,3.47,340.12,27.53,28.11,5.2,0.73,3.67
2020/12/21,103.38,138.6,126.27,80.66,116.79,12.46,16.98,11.98,78.47,73.42,7.04,274.22,13.34,1.41,2.15,77.67,3.46,340.63,27.57,28.15,5.15,0.73,3.67
2020/12/22,103.31,138.58,126.33,80.3,116.62,12.51,16.98,11.98,78.17,73.16,7.07,273.96,13.32,1.4,2.15,77.49,3.43,339.95,27.54,28.13,5.15,0.73,3.67
2020/12/23,103.64,138.65,126.06,80.3,116.55,12.42,16.94,11.85,78.02,72.87,7.07,274.91,13.37,1.4,2.16,77.59,3.44,339.58,27.62,28.22,5.14,0.73,3.68
2020/12/24,103.6,140.21,126.39,80.66,116.76,12.53,16.99,12.0,78.57,73.59,7.11,274.73,13.36,1.4,2.16,77.81,3.43,339.34,27.62,28.21,5.17,0.73,3.69
2020/12/25,103.48,140.28,125.91,80.47,116.19,12.56,16.93,12.01,78.55,73.41,7.09,274.48,13.35,1.41,2.15,77.93,3.44,338.95,27.58,28.18,5.2,0.73,3.68
2020/12/28,103.62,140.21,126.3,80.61,116.41,12.55,16.98,11.99,78.68,73.66,7.08,274.49,13.36,1.41,2.16,77.98,3.44,339.63,27.61,28.21,5.21,0.73,3.69
2020/12/29,103.8,139.92,126.92,80.82,116.89,12.54,17.07,12.05,78.84,73.84,7.1,275.26,13.39,1.41,2.16,78.07,3.44,339.99,27.66,28.26,5.19,0.73,3.69
2020/12/30,103.52,139.87,126.99,80.82,117.18,12.65,17.08,12.04,78.85,74.14,7.04,274.59,13.35,1.41,2.16,78.0,3.44,339.08,27.59,28.19,5.2,0.73,3.68
2021/1/4,103.09,141.0,126.2,80.99,116.64,12.56,16.96,12.04,79.26,74.05,7.02,273.38,13.3,1.41,2.15,78.06,3.42,339.56,27.49,28.07,5.19,0.73,3.67
2021/1/5,103.15,139.98,126.42,80.69,117.04,12.52,16.99,12.08,79.07,74.0,7.02,273.53,13.3,1.41,2.15,78.15,3.45,338.86,27.5,28.09,5.17,0.74,3.67
2021/1/6,102.68,140.0,126.44,81.03,117.01,12.58,17.0,12.14,79.73,74.5,6.85,272.29,13.24,1.4,2.14,77.98,3.43,338.77,27.38,27.96,5.16,0.74,3.67
2021/1/7,103.01,140.34,127.04,81.29,117.3,12.62,17.08,12.25,80.29,75.1,6.85,273.16,13.29,1.41,2.14,78.2,3.45,340.08,27.47,28.05,5.24,0.74,3.68
2021/1/8,103.85,140.87,127.32,81.86,117.27,12.67,17.12,12.3,80.54,75.35,6.74,275.46,13.39,1.41,2.16,78.37,3.46,342.85,27.69,28.27,5.19,0.75,3.71
2021/1/12,104.23,140.92,126.71,81.57,117.1,12.55,17.03,12.22,80.32,74.79,6.71,276.4,13.44,1.42,2.17,78.37,3.46,343.77,27.79,28.38,5.2,0.74,3.72
2021/1/13,103.69,141.74,126.57,81.56,116.99,12.59,17.01,12.27,80.52,74.91,6.81,274.97,13.37,1.42,2.16,78.4,3.46,341.09,27.64,28.23,5.23,0.73,3.7
2021/1/14,103.95,141.89,126.42,81.88,117.15,12.47,17.0,12.28,80.51,74.73,6.82,275.66,13.41,1.42,2.16,78.4,3.47,343.41,27.72,28.3,5.23,0.74,3.71
2021/1/15,103.84,142.16,126.19,82.1,116.95,12.5,16.96,12.26,80.75,74.94,6.88,275.51,13.39,1.42,2.16,78.42,3.47,342.93,27.69,28.27,5.27,0.74,3.71
